gene_name	TCGA-B6-A0IM	TCGA-B6-A0X4	TCGA-BH-A1FR	TCGA-E2-A14Z	TCGA-BH-A1EV	TCGA-B6-A0X1	TCGA-BH-A18V	TCGA-EW-A1P8	TCGA-PE-A5DC	TCGA-BH-A1F8	TCGA-BH-A1FU	TCGA-BH-A1FM	TCGA-BH-A18M	TCGA-BH-A0EA	TCGA-BH-A18V.1	TCGA-BH-A1F6	TCGA-BH-A18K	TCGA-BH-A1EY	TCGA-BH-A1EW	TCGA-A7-A13E	TCGA-BH-A18S	TCGA-AC-A2FM	TCGA-B6-A0IG	TCGA-BH-A1EU	TCGA-D8-A1Y1	TCGA-HN-A2OB	TCGA-AR-A0TY	TCGA-E9-A1NG	TCGA-B6-A0IC	TCGA-BH-A18T	TCGA-A2-A0T2	TCGA-B6-A0RS	TCGA-A2-A0CO	TCGA-AR-A256	TCGA-B6-A0WX	TCGA-BH-A18K.1	TCGA-BH-A18U	TCGA-BH-A1EO	TCGA-AQ-A7U7	TCGA-A7-A13E.1	TCGA-A2-A04P	TCGA-BH-A1FH	TCGA-A8-A08L	TCGA-AR-A1AT	TCGA-BH-A1F0	TCGA-OL-A5D6	TCGA-B6-A3ZX	TCGA-BH-A18Q	TCGA-BH-A1FG	TCGA-BH-A18L	TCGA-BH-A1EW.1	TCGA-BH-A1FE	TCGA-UU-A93S	TCGA-AR-A0TZ	TCGA-A8-A06X	TCGA-GM-A2DA	TCGA-BH-A1FL	TCGA-A2-A3XU	TCGA-BH-A208	TCGA-BH-A208.1	TCGA-B6-A0X5	TCGA-BH-A18M.1	TCGA-BH-A1FB	TCGA-AR-A24L	TCGA-A8-A08J	TCGA-A2-A0SV	TCGA-B6-A0I6	TCGA-AR-A0TR	TCGA-E9-A1N6	TCGA-BH-A1FB.1	TCGA-C8-A12Q	TCGA-B6-A0IH	TCGA-B6-A0X7	TCGA-BH-A1FD	TCGA-BH-A209	TCGA-BH-A1ET	TCGA-A7-A13E.2	TCGA-E9-A1RB	TCGA-AR-A1AR	TCGA-BH-A8FY	TCGA-BH-A1FC	TCGA-OL-A66K	TCGA-AC-A23H	TCGA-BH-A1FH.1	TCGA-E9-A1RB.1	TCGA-BH-A1EN	TCGA-B6-A409	TCGA-BH-A1FN	TCGA-E2-A2P5	TCGA-BH-A18Q.1	TCGA-B6-A0RH	TCGA-BH-A0BF	TCGA-B6-A0I9	TCGA-BH-A1F6.1	TCGA-E2-A1B4	TCGA-BH-A18J	TCGA-BH-A1F8.1	TCGA-A2-A0EW	TCGA-A2-A0CU	TCGA-AR-A2LK	TCGA-BH-A1EU.1	TCGA-BH-A1FE.1	TCGA-B6-A0IB	TCGA-A8-A08T	TCGA-BH-A1F2	TCGA-A7-A13E.3	TCGA-A8-A09X	TCGA-BH-A204	TCGA-E9-A245	TCGA-B6-A0WY	TCGA-BH-A1ES	TCGA-BH-A1FN.1	TCGA-E9-A1N6.1	TCGA-BH-A18V.2	TCGA-BH-A1FE.2	TCGA-BH-A1EX	TCGA-BH-A0BP	TCGA-BH-A203	TCGA-BH-A209.1	TCGA-BH-A18R	TCGA-BH-A1FR.1	TCGA-B6-A0IN	TCGA-E9-A2JS	TCGA-BH-A1ES.1	TCGA-A2-A0CM	TCGA-E9-A1NF	TCGA-BH-A1FC.1	TCGA-BH-A1EV.1	TCGA-BH-A1EN.1	TCGA-E9-A1NF.1	TCGA-E9-A1NG.1	TCGA-A2-A04V	TCGA-E9-A226	TCGA-BH-A18S.1	TCGA-BH-A1EO.1	TCGA-B6-A0I8	TCGA-AO-A03O	TCGA-B6-A0IP	TCGA-BH-A18U.1	TCGA-BH-A1F2.1	TCGA-B6-A0RM	TCGA-A2-A3XS	TCGA-BH-A1FD.1	TCGA-AC-A23H.1	TCGA-BH-A18P	TCGA-BH-A1FG.1	TCGA-BH-A1F0.1	TCGA-B6-A0IK	TCGA-B6-A0RP	TCGA-B6-A0WW	TCGA-BH-A1FJ	TCGA-A2-A0SW	TCGA-B6-A0WV	TCGA-BH-A1ET.1	TCGA-BH-A18N	TCGA-E2-A1LE	TCGA-BH-A203.1	TCGA-B6-A0RQ	TCGA-B6-A0WS	TCGA-BH-A1FJ.1	TCGA-BH-A18J.1	TCGA-AO-A03P	TCGA-BH-A0C1	TCGA-BH-A18N.1	TCGA-BH-A204.1	TCGA-AR-A0U2	TCGA-GM-A2D9	TCGA-E2-A15M	TCGA-E2-A1LK	TCGA-B6-A0I1	TCGA-A2-A0CS	TCGA-LL-A73Z	TCGA-AC-A2FM.1	TCGA-A2-A3XX	TCGA-BH-A1FU.1	TCGA-BH-A18P.1	TCGA-A2-A3XY	TCGA-BH-A42T	TCGA-AO-A03U	TCGA-BH-A18L.1	TCGA-BH-A1FM.1	TCGA-AC-A2FE	TCGA-C8-A3M7	TCGA-B6-A0RL	TCGA-B6-A0IE	TCGA-BH-A18R.1	TCGA-E2-A15M.1	TCGA-AR-A2LH
ENSG00000170356.8	0.0336182920865	0.008808062986049999	0.00819396094046	0.0281526217368	0.0637911599605	0.141027997341	0.137029304839	0.0	0.0	0.17649411389699998	0.352534464494	0.175521705382	0.08403690249639999	0.322937977925	0.32954507249299997	0.07158047204660001	0.0730242736656	0.0	0.00623275246517	0.336576191514	0.0	0.160234290908	0.070232461575	0.209594391776	0.142408179771	0.23630973489799997	0.0786741155266	0.11786795136099999	0.06623983185480001	0.0	0.251516198428	0.120154802349	0.164732104827	0.0545287572062	0.0117514305407	0.15364949624500002	0.022106736018	0.118337990227	0.10630261210000001	0.18242507866000002	0.0	0.0	0.0051576318470600005	0.0	0.133701853664	0.0	0.005664701691439999	0.0	0.388981978331	0.0342471222102	0.0111689444306	0.0	0.0	0.0452702375975	0.0336498510765	0.0	0.004920628367020001	0.054259012820699996	0.222083657556	0.205675582435	0.129851252511	0.28929997788	0.0831172944916	0.110297304594	0.0960121647903	0.0	0.00735117074408	0.0529513954731	0.12558539022600002	0.11961755084	0.0	0.161408928517	0.010914303471399999	0.277399095281	0.0	0.13226290289999998	0.29436660030699996	0.00448384862501	0.23457132482299997	0.132375503858	0.0	0.158059508176	0.0418635204903	0.00826337789458	0.0	0.0	0.43215015006000007	0.24263189726999998	0.13357341722899999	0.048812277247400004	0.089987444226	0.18639839300500002	0.0049947512763599995	0.129653321923	0.0	0.197970856192	0.145701246009	0.14751973641	0.17489740801800002	0.0603642805787	0.109665091041	0.0	0.145880762129	0.0	0.0	0.28056763871	0.0374450610417	0.158286051043	0.16204008007999998	0.158597562332	0.0862679878446	0.0541193239078	0.0501775648188	0.016236263063399998	0.0	0.00386303726147	0.170187197956	0.3290323797	0.0146228349804	0.09005852968689998	0.0	0.00556927542351	0.0430517443281	0.0984926043228	0.0770822169857	0.15706973444	0.0	0.322234308219	0.0	0.10937130212200001	0.0903359095401	0.24290304564399998	0.0	0.0	0.217629578196	0.0445980181733	0.0	0.140096872224	0.15731825274	0.004095417830669999	0.0	0.005312549040579999	0.0373605940564	0.212791400417	0.10866337287799999	0.11010852387	0.241691911009	0.018757852489200002	0.22018651683600002	0.0	0.21094322124	0.0640100165332	0.0636113759619	0.14823655683599998	0.011763586345899999	0.314940929433	0.111611529831	0.0516698677504	0.0	0.37596248581999997	0.060323269813400006	0.0	0.00551833916802	0.0327641221792	0.102136336949	0.09873168108560001	0.0660503274264	0.046975355739199996	0.08418963650019999	0.014697773387500002	0.132253282216	0.0	0.0793161973754	0.0	0.110354106387	0.025850445381499998	0.00845098712529	0.0	0.0	0.09403554855599999	0.097070003445	0.195935610551	0.0337442265471	0.010880509417299998	0.0	0.324211488836	0.141228526526	0.296937289765
ENSG00000267104.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00994930317791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026889640457099996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00798639196163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0116889874981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00822417817712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0110336124483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178541167863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0150820447095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00896438592979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000268043.6	1.9206928426099998	1.9970247954799998	2.33372728879	1.20385267808	1.0941461479	1.23530596307	1.8973942083900002	1.6900404637900002	1.1489348652200002	1.4958542949200002	3.64630555321	2.4276499917099996	1.44271273557	3.8646809818	1.17927468543	0.9589703037010001	1.28258265885	1.3670339688100002	2.57160178341	1.6487957913100002	1.67552667893	0.977606127869	1.33915688161	2.1349525863900003	1.20131155688	2.11981873388	0.8903011528389999	1.4374422410799998	4.47897128391	1.1372796084899999	0.823645511307	0.7855030979690001	1.29600401039	2.78001772225	0.7037502222490001	2.38192849631	1.08700800027	1.4913883949200002	2.3074360075	2.1023228299000003	0.470276045172	2.046774044	1.1239211735899999	1.85071511315	1.6704294096599999	0.914856004999	4.00732308361	3.01514480074	1.94084383683	1.2738726534	3.11243248113	1.15761061214	0.9336879199950001	7.0789483437000005	1.29738985945	1.5272246276700001	3.27595705444	0.575975985312	3.3805457081200005	0.8429030763650001	1.0598157636499999	2.7262435240099996	3.35612822174	0.985108895951	0.99996828065	1.0444407844499999	1.6107585707499998	5.35484887853	1.86726592352	2.14664156583	1.8558634043	1.64364377306	2.01113151342	2.21210816703	1.9219345998599997	2.65078661355	3.38385064189	1.37044652738	1.9122499958599999	1.4882814795800001	1.7988964781099999	1.78721236301	1.87819372127	1.49286580486	1.52473416175	0.631445778157	1.38291005843	1.88700918367	2.6916102537299995	1.58380132747	0.821491032932	1.58245895377	2.65904362101	1.7294758280000002	0.8758953599420001	1.8270117909999999	1.0169597981999998	1.49150973627	1.14129961818	2.2004324241799997	3.02975403653	3.61508752497	1.1492523352	2.58207606302	1.10956887254	2.82845900408	2.21244853756	1.09327038848	1.1301910225299998	1.0296342540299999	2.6896880475800002	2.2608086024	1.306500414	2.67526371154	2.6127349985799997	2.8473006983599998	2.1977732154400003	2.27416001441	2.13411147322	1.3461829972	1.04465288479	0.448416276272	1.20503368668	1.13978011035	1.9298378891599999	1.6070461795700002	1.9774592176400003	2.93462220943	1.4659931956	1.07651578913	0.823243739982	1.0137459520999998	1.5841062686899998	1.56205638777	0.941517269234	1.45301716965	2.18705311488	1.9735414795200001	3.00596630226	2.3607262280700003	1.39762166508	4.06464792746	1.62940316511	1.49664632361	2.28038924107	0.865337403569	1.8646830058000001	0.586090029631	1.8848336294099999	1.09291589752	3.63922348041	1.09686397739	1.5893954405700002	1.66409495989	1.39717580625	0.567712207573	1.79049196501	1.7800098912400002	1.81331842218	2.04388610941	0.659022220846	1.03418648733	2.70567994	2.74959784333	0.76465966317	1.59956546982	1.9446834954299999	2.01748051345	1.10166631327	2.67689463373	0.573925048617	1.2535086237100002	1.85640943597	1.3606947540600003	1.57205377023	3.3472887508099998	1.3930409848199998	4.15885489478	0.880318323054	1.6627965554700002	1.19517336359	1.3003454410700002	1.59728008662	1.7521121316	1.25986621585	2.5730859566900004	1.23046227675	1.196673017
ENSG00000223138.1	0.240024717765	0.0	0.23400988450500002	0.0	0.165618225459	0.0	0.130446524509	0.0	0.193189380778	0.0	0.258153065628	0.0	0.0	0.461136436125	0.0	0.0	0.0	0.0	0.0	0.200254584534	0.0	0.0	0.0	0.28503663083299996	0.0	0.0	0.0	0.18700944570500003	0.126115444571	0.0	0.0	0.0	0.188182204455	0.0	0.0	0.0	0.157835593187	0.0	0.37948469246100003	0.0	0.0	0.136122154375	0.0	0.0	0.0	0.0	0.0	0.15376401155	0.163365701107	0.0	0.42529588400300006	0.148436739517	0.0	0.117533156971	0.0	0.0	0.0	0.154957357203	0.28829309022300004	0.150611606745	0.0	0.413103350766	0.0	0.0	0.0	0.0	0.0	0.0	0.210974764548	0.273290922037	0.0	0.0	0.0	0.14670725572899998	0.13593515027	0.365542539041	2.80225459704	0.128053441614	0.117527738082	0.252032576953	0.148438353177	0.20518152732500003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39829177485100004	0.0	0.171719961677	0.0	0.617124390135	0.0	0.0	0.0	0.0	0.0	0.287322139421	0.0978720619491	0.47406709131200003	0.0	0.466436236345	0.523879031368	3.56119185866	0.17823114839	0.0	0.272216120688	0.0	0.0	0.0	0.409432062513	0.0	0.0	0.11032379943800001	0.0	0.0	0.278407309137	0.0	0.0	0.0	0.0	0.156268494767	0.0	0.186905284487	0.0	0.443500373183	0.244197877001	0.0	0.0	0.161326167798	0.0	0.0	0.0	0.0	0.0	0.133366728362	0.44928242179600003	0.23392063020999998	0.165794015668	0.0	0.133371826576	0.141327257048	0.17240544945300001	0.149741423919	0.13804873269999998	1.07140439806	0.0	1.02862672707	0.273831374096	0.0	0.22708325757	0.0	0.0	0.0	0.151785427823	0.0	0.492804079755	0.235979039257	0.0	0.137815725415	0.0	0.0	0.10058253872000002	0.0	0.0	0.287477334597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.437964387217	0.0	0.0	0.14590553149399998	0.0	0.16061590184900001	0.15536727418	0.143943990725	0.144673417123	0.40333205663800004	0.0
ENSG00000271204.1	0.0183802711802	0.577880348612	0.119464505603	0.0	0.0	0.0274150521358	0.00665943218213	0.0	0.0	0.06771605207619999	0.0	0.021325272263000003	0.0	0.023541499742099996	0.021353904931	0.011595702095	0.016379433986899998	0.0111308971401	0.0272612731697	0.051116035091399996	0.466582361236	0.017970373812900002	0.00682639841735	0.0145514195921	0.012213243469200002	0.010440292682899999	0.0	0.0477351437986	0.0	0.0214470877948	0.00916750107634	0.007007226010850001	0.105675892592	0.0433639830035	0.008566545837140001	0.067204351736	0.0161153458509	0.0	0.038746184815899996	0.0102295421217	0.00925208289504	0.0	0.0150392207913	0.0	0.021073695301999998	0.0	0.0082588969105	0.039249072017199994	0.0583799352305	0.0	0.0162838514145	0.022733554700799997	0.0157328127994	0.0	0.0	0.021297116066999997	0.0	0.0	0.0367941631666	0.0153777616497	0.011832354184399999	0.0210893602493	0.06059076047399999	0.047647061622099994	0.022102373639500003	0.0	0.0107176978866	0.021054793204099996	0.0215409669509	0.0906866272824	0.00698518512104	0.037156962918400004	0.0397814890042	0.112343394027	0.0346981614804	0.018661330821900003	3.19929804117	0.04576083949580001	0.023999658227	0.09006569566780001	0.015155867892	0.0733231283833	0.0	0.0722859453661	0.00592260714516	0.0	0.0	0.0867681579476	0.0	0.010166606865600001	0.0414309190818	0.0175329690602	0.0072821373713900005	0.0756116369895	0.026184340634300002	0.0333038290649	0.0128743206729	0.025809308838599998	0.0246767485012	0.0	0.039971773048300005	0.104873700881	0.007877334002160001	0.0714361803411	0.0401168627624	21.566331927800004	0.07279109964269999	0.055945310970300005	0.889402820748	0.0159467984907	0.0	0.0	0.010450968562700001	0.00789059631361	0.038139360436	0.0112642918345	0.0472620532575	0.08943846000860001	0.028425971503499996	0.006910607896790001	0.0603517468118	0.0893174636615	0.0	0.00797767090402	0.0674295790028	0.0286251336601	0.09976370827739998	0.0735837706257	0.049866233141400006	0.022779822900200003	0.0	0.0247076112844	0.0	0.0577776661412	0.034170206583400003	0.00722467061165	0.0	0.0408510699488	0.0114681699257	0.0298547350869	0.00846395875783	0.0	0.020426315782	0.108223575217	0.0528088764089	0.0	0.042285197403499994	0.0273481603108	0.0348937700496	0.0	0.272597899438	0.0	0.0	0.00527128457802	0.0343016286541	0.018366825374099997	0.046492833747699996	0.0	0.0503163324675	0.14456373576099998	0.0	0.0	0.008045506504729998	0.0238843563333	0.0	0.0079970355634	0.0641990669981	0.0244600334742	0.0	0.05000038324080001	0.0	0.0	0.0082599772256	0.007861013594159999	0.0	0.0188444312804	0.0246423678638	0.0223585422903	0.012299583355399999	0.009792848310579999	0.111729461054	0.0308827981244	0.04919766362940001	0.0237949879375	0.0	0.0443143800197	0.010295262707	0.013118851049299999
ENSG00000251882.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.101214526955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.266981195291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000279872.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11252825937699999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0582869403328	0.0	0.0	0.0	0.061211992128499995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0449842342022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0628331094075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0592537834512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0579052398804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0538005878579	0.0	0.0	0.0	0.07345726361760001	0.0	0.0	0.0	0.0	0.0	0.0	0.057089381623499996	0.0	0.0	0.0	0.118658309018	0.06808056278699999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.103062213786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0509827014561	0.0	0.0	0.0	0.0	0.0	0.0	0.12035017722500001	0.0	0.0	0.0	0.05968119691840001	0.0	0.0	0.0	0.0	0.0784122160203	0.0661628787947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.134241924454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSG00000151835.12	1.43888096884	2.1224325804	2.9016696144700003	0.853128491308	1.08840187766	1.8385817088	2.33928032957	2.21289460133	0.598256837852	3.66029842539	4.52846139487	4.19320883423	1.47280212433	1.31271273614	0.713364582679	1.4927033820700002	1.2980184075499999	1.29587319218	2.84625581621	1.87966664148	1.5040088408399999	1.02575490138	0.531539965019	5.53733239834	0.665692013069	1.35445817074	1.37752953811	2.42558621431	0.232063833325	3.56532860844	0.577972651302	0.79114924729	1.09552348028	4.188013832009999	1.5234268246200002	2.8738699710000004	0.53127764254	1.94846653373	1.33331299075	0.809374181295	1.5523819177899998	2.79713957425	0.645957646251	1.20109198841	3.0568581250499998	0.6497880925680001	2.6127798298099996	4.26578424499	2.3964821083400003	0.384309339208	6.04252179602	2.5315139962099997	0.04939681936819999	1.00977006064	0.5807137485399999	1.2544294535200002	0.41265170773599996	1.09980860087	5.23461532554	1.7845047096000002	0.154545762818	2.63932766874	3.0483859434599996	1.8909315483200002	0.588474135189	0.807437811322	0.923375247907	1.3794204795200002	3.8956532047099994	2.61865578379	1.0728944021200002	1.5290619252899997	0.934276108535	1.5849252650799999	1.5513474060699999	4.09516095595	2.89261581448	3.81195029231	4.11047889536	0.420133505612	2.16608589898	0.44595932188299997	0.9206965898999999	3.49062191807	2.2314480626099997	0.433841410385	0.416323177732	2.73350848435	0.459381551641	1.53856439898	0.583634536709	1.2485074189	0.66396943867	5.66832767197	0.477650663354	5.41507825825	0.675046055949	1.7957205028	0.753089878171	0.7175197232430001	2.9668356972400005	8.189330955339999	0.140481846361	1.17528210259	2.19079829137	3.0795277325700003	3.04764172614	1.8996903941299998	0.350806141577	1.06946694369	1.33739511686	2.49576814676	1.8441042453599998	2.04636209771	2.73982003334	1.2307667310500001	1.4675789962	5.63565791721	3.3807876822900003	1.5891218475	0.8367804406530001	0.712809492537	1.1647047450399999	0.792510823735	3.14602281865	2.14142773427	1.64133216903	4.98107872461	2.33675679209	1.62356175075	1.8790414300099998	0.560610714724	1.1645338872	3.18694764199	1.23163523039	0.826587875076	0.271405985117	1.11501928506	5.118752660769999	2.51512096801	1.17459573235	0.664387202691	0.90727046425	4.34663265511	2.04714809374	0.29473901242	1.9126895316599999	2.0264352465599997	0.804587300888	0.347886485953	0.621503756104	0.798295180316	0.429501239567	1.4114199939200003	0.6364947599490001	0.936510675818	1.63394737558	2.10695456178	1.0079111915899999	6.22587731142	1.32043049235	1.32098308935	1.29537054494	3.0286156522900005	1.31620303449	1.4552915741799999	1.2235170291700002	2.51467225075	1.17157428157	1.4604352126299998	0.447997706033	0.613615256566	0.825742275404	0.630858570492	2.4537986266900003	1.8412604901099998	1.54740873065	0.794662141014	2.79821667648	2.2359161267700003	2.0187404595099996	1.2411355716099999	1.4221306912	0.96724404861	0.405149539047	3.72789812487	3.06176414709	1.1533110238
ENSG00000230105.1	0.0	0.0	0.0669537397463	0.0	0.142157579216	0.038411833216900004	0.18661354137299999	0.024074009129499998	0.027637190518	0.151805522635	0.0369307330913	0.13943677319800002	0.024524093064700003	0.09895354099169999	0.0	0.227457909538	0.0	0.2495319213	0.0254642467476	0.057295841858400004	0.022938204221099996	0.0	0.0382584685494	0.0	0.0171122443558	0.146281239695	0.020089209197900002	0.0267531044347	0.0360835213077	0.08013329857689999	0.05137915049240001	0.0196359573207	0.080762629121	0.648087802083	0.192044416074	0.0627743313551	0.13547739555500002	0.0	0.13572033180600002	0.08599702030470001	0.07777978243039999	0.253152842498	0.0	0.0966334645911	0.059053637045300006	0.028710035034400002	1.8746190157099998	0.17597676497200002	0.140224136154	0.07995340973619999	0.152104418542	0.21234989383900002	0.0	0.033628000031	0.0	0.0596797165525	0.020103492893599997	0.0221678126714	0.16496995906099998	0.0646383613802	0.0663142879673	0.0	0.13583207789899998	0.116828857617	0.061936244785000004	0.0	0.0901008150526	0.0	0.0603630462383	0.019548158518700003	0.039148386737300006	0.0694152519036	0.0	0.0	0.038893086472900004	0.0697248040807	0.510215423253	0.109914034036	0.0	0.0	0.021235220230099997	0.029352757064700002	0.038007927439	0.067520953175	0.0	0.059631625613699994	0.140443288759	0.0187035041082	0.023727017768700003	2.42159164653	0.019349924339700002	0.0736974870593	0.0408126520843	0.07062741968439999	0.07337491246460001	0.0	0.162346447644	0.024107993950200003	0.0	0.123310763903	0.05600533138180001	0.293881703169	0.0220742122529	0.0	0.0187362065917	0.509455216807	0.0	0.0	0.11682767592	0.134060463048	0.0	0.157933871512	0.146430821796	0.132668258917	0.07125053029560001	0.0	0.29798956580499997	0.045568798443800004	0.0398282546031	0.058095629359499995	0.0	0.045507150936	0.0	0.0	0.251938847775	0.0	0.039937465265099996	0.0634460561917	0.0349343386454	0.127669245875	0.0	0.0	0.0	0.0	0.0	0.0607358704716	0.0304312432938	0.152632889682	0.41777594060400003	0.0501961520648	0.0	0.23875176564800002	0.0381596810962	0.0606537737121	0.12331946594799999	0.0428432685546	0.0789956282489	0.0	0.097780859129	0.14715277161499998	0.0195868163799	0.174344252605	0.12994385566400002	0.029542851576099996	0.024030383608300003	0.051468326925	0.043428088746100005	0.0633300104166	0.0	0.16879286118	0.0448098138382	0.0197155736218	0.022545472645799997	0.0669297951669	0.0143890868855	0.0896385809575	0.0	0.0137085966007	0.0	0.400323645422	0.0	0.0	0.06943941583480001	0.154199349408	0.028178603778499997	0.0	0.293479195955	0.0417693945733	0.0	0.109767803223	0.0626186432498	0.06490585272	0.0689319298258	0.17781163496599997	0.20592267957899998	0.0206966178774	0.028849838553400002	0.0
ENSG00000281647.1	0.09067600448889998	0.0	0.353614936586	0.0	0.12513377034700002	0.0	0.0	0.0	0.145965309921	0.0	0.0	0.0	0.0	0.174207098092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.215361009963	0.0	0.154516331708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10696449140900001	0.0	0.0	0.0	0.0	0.143360883819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.116177253171	0.0	0.21113622645100003	0.0803336669783	0.0	0.0	0.177605659423	0.0	0.315197317792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10903837662100001	0.0	0.0	0.0	0.47820946631000005	0.206486474428	0.0	0.183307683731	0.4710128298100001	0.0	0.102706557982	0.09206256538799999	0.192478093534	0.0	0.0	0.0	0.0	0.155026042868	0.0	0.0	0.0	0.10498110879599999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.121738625939	0.10854391933700001	0.0	0.0	0.0	0.234945659788	0.0989549281474	1.3453391466	0.0	0.0	0.41134880459600004	0.0	0.0	0.0	0.0	0.0	0.282231267226	0.0833557595753	0.0	0.12033538255699999	0.0	0.0	0.0	0.0	0.0	0.0	0.332652589747	0.0	0.210928983215	0.0	0.09225253131169998	0.0	0.0	0.0	0.0	0.171021891778	0.0	0.0	0.0	0.201531945081	0.0	0.0	0.0	0.0	0.0	0.10678059421399999	0.130261895142	0.113137964739	0.0	0.0	0.0	0.0	0.103447407992	0.0	0.0	0.156030023509	0.0	0.0	0.114682323244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201847251955	0.10571509599500001	0.0	0.0	0.122247662939	0.0	0.14882477403	0.139448791475	0.0	0.0	0.0	0.0	0.0	0.0	0.48541694781000005	0.234777214317	0.0	0.218617608097	0.0	0.19415899553
